Label,Text,clean_msg,msg_lower,token,spell,no_stopwords,msg_stemmed,msg_lemmatized,msg_n_gram_2,msg_n_gram_3,msg_n_gram_4,msg_string
Positive,"iya ga kenapa napa tapi ku vaksin sinovac sih, jaga jaga aja tkutnya beda vaksin beda efek lagi:(( mending jangan dulu",iya ga kenapa napa tapi ku vaksin sinovac sih jaga jaga aja tkutnya beda vaksin beda efek lagi mending jangan dulu,iya ga kenapa napa tapi ku vaksin sinovac sih jaga jaga aja tkutnya beda vaksin beda efek lagi mending jangan dulu,"['iya', 'ga', 'kenapa', 'napa', 'tapi', 'ku', 'vaksin', 'sinovac', 'sih', 'jaga', 'jaga', 'aja', 'tkutnya', 'beda', 'vaksin', 'beda', 'efek', 'lagi', 'mending', 'jangan', 'dulu']","['iya', 'tidak', 'kenapa', 'kenapa', 'tapi', 'ku', 'vaksin', 'sinovac', 'sih', 'jaga', 'jaga', 'saja', 'takutnya', 'beda', 'vaksin', 'beda', 'efek', 'lagi', 'mending', 'jangan', 'dahulu']","['vaksin', 'sinovac', 'jaga', 'jaga', 'takutnya', 'beda', 'vaksin', 'beda', 'efek', 'mending', 'jangan']","['vaksin', 'sinovac', 'jaga', 'jaga', 'takut', 'beda', 'vaksin', 'beda', 'efek', 'mending', 'jangan']","['vaksin', 'sinovac', 'jaga', 'jaga', 'takutnya', 'beda', 'vaksin', 'beda', 'efek', 'mending', 'jangan']",[],[],[],vaksin sinovac jaga jaga takut beda vaksin beda efek mending jangan
Positive,Menyesal sok sok an pake Astra ga mau sinovac padahal lebih gampang taunya efek vaksin nya kek simulasi mau meninggoy tapi untung yg ke ga ada efek :(,Menyesal sok sok an pake Astra ga mau sinovac padahal lebih gampang taunya efek vaksin nya kek simulasi mau meninggoy tapi untung yg ke ga ada efek ,menyesal sok sok an pake astra ga mau sinovac padahal lebih gampang taunya efek vaksin nya kek simulasi mau meninggoy tapi untung yg ke ga ada efek ,"['menyesal', 'sok', 'sok', 'an', 'pake', 'astra', 'ga', 'mau', 'sinovac', 'padahal', 'lebih', 'gampang', 'taunya', 'efek', 'vaksin', 'nya', 'kek', 'simulasi', 'mau', 'meninggoy', 'tapi', 'untung', 'yg', 'ke', 'ga', 'ada', 'efek']","['menyesal', 'sok', 'sok', 'an', 'pakai', 'astrazeneca', 'tidak', 'mau', 'sinovac', 'padahal', 'lebih', 'mudah', 'taunya', 'efek', 'vaksin', 'nya', 'seperti', 'simulasi', 'mau', 'meninggal', 'tapi', 'untung', 'yang', 'ke', 'tidak', 'ada', 'efek']","['menyesal', 'pakai', 'astrazeneca', 'mau', 'sinovac', 'padahal', 'lebih', 'mudah', 'taunya', 'efek', 'vaksin', 'simulasi', 'mau', 'meninggal', 'untung', 'efek']","['sesal', 'pakai', 'astrazeneca', 'mau', 'sinovac', 'padahal', 'lebih', 'mudah', 'tau', 'efek', 'vaksin', 'simulasi', 'mau', 'tinggal', 'untung', 'efek']","['menyesal', 'pakai', 'astrazeneca', 'mau', 'sinovac', 'padahal', 'lebih', 'mudah', 'taunya', 'efek', 'vaksin', 'simulasi', 'mau', 'meninggal', 'untung', 'efek']",[],[],[],sesal pakai astrazeneca mau sinovac padahal lebih mudah tau efek vaksin simulasi mau tinggal untung efek
Positive,"Vaksin sinovac lebih murah daripada vaksin yg lain, dan efek nya setelah vaksin lebih sedikit tp karena itu jg efektivitas nya tidak setinggi vaksin lainnya",Vaksin sinovac lebih murah daripada vaksin yg lain dan efek nya setelah vaksin lebih sedikit tp karena itu jg efektivitas nya tidak setinggi vaksin lainnya,vaksin sinovac lebih murah daripada vaksin yg lain dan efek nya setelah vaksin lebih sedikit tp karena itu jg efektivitas nya tidak setinggi vaksin lainnya,"['vaksin', 'sinovac', 'lebih', 'murah', 'daripada', 'vaksin', 'yg', 'lain', 'dan', 'efek', 'nya', 'setelah', 'vaksin', 'lebih', 'sedikit', 'tp', 'karena', 'itu', 'jg', 'efektivitas', 'nya', 'tidak', 'setinggi', 'vaksin', 'lainnya']","['vaksin', 'sinovac', 'lebih', 'murah', 'daripada', 'vaksin', 'yang', 'lain', 'dan', 'efek', 'nya', 'setelah', 'vaksin', 'lebih', 'sedikit', 'tapi', 'karena', 'itu', 'juga', 'efektivitas', 'nya', 'tidak', 'setinggi', 'vaksin', 'lainnya']","['vaksin', 'sinovac', 'lebih', 'murah', 'vaksin', 'efek', 'vaksin', 'lebih', 'sedikit', 'efektivitas', 'setinggi', 'vaksin', 'lainnya']","['vaksin', 'sinovac', 'lebih', 'murah', 'vaksin', 'efek', 'vaksin', 'lebih', 'sedikit', 'efektivitas', 'setinggi', 'vaksin', 'lain']","['vaksin', 'sinovac', 'lebih', 'murah', 'vaksin', 'efek', 'vaksin', 'lebih', 'sedikit', 'efektivitas', 'setinggi', 'vaksin', 'lainnya']",[],[],[],vaksin sinovac lebih murah vaksin efek vaksin lebih sedikit efektivitas setinggi vaksin lain
Positive,"Saya divaksin tgl September beserta anak yg sdh umur tahun dan tahun, dan Alhamdulillah sampai hari ini masih diberikan kesehatan tdk ada efek samping dr vaksin Covid, kebetulan saya pakai Sinovac. Marilah bantu luruskan dg lawan hoax vaksin.",Saya divaksin tgl September beserta anak yg sdh umur tahun dan tahun dan Alhamdulillah sampai hari ini masih diberikan kesehatan tdk ada efek samping dr vaksin Covid kebetulan saya pakai Sinovac Marilah bantu luruskan dg lawan hoax vaksin,saya divaksin tgl september beserta anak yg sdh umur tahun dan tahun dan alhamdulillah sampai hari ini masih diberikan kesehatan tdk ada efek samping dr vaksin covid kebetulan saya pakai sinovac marilah bantu luruskan dg lawan hoax vaksin,"['saya', 'divaksin', 'tgl', 'september', 'beserta', 'anak', 'yg', 'sdh', 'umur', 'tahun', 'dan', 'tahun', 'dan', 'alhamdulillah', 'sampai', 'hari', 'ini', 'masih', 'diberikan', 'kesehatan', 'tdk', 'ada', 'efek', 'samping', 'dr', 'vaksin', 'covid', 'kebetulan', 'saya', 'pakai', 'sinovac', 'marilah', 'bantu', 'luruskan', 'dg', 'lawan', 'hoax', 'vaksin']","['saya', 'divaksin', 'tanggal', 'september', 'beserta', 'anak', 'yang', 'sudah', 'umur', 'tahun', 'dan', 'tahun', 'dan', 'alhamdulillah', 'sampai', 'hari', 'ini', 'masih', 'diberikan', 'kesehatan', 'tidak', 'ada', 'efek', 'samping', 'dari', 'vaksin', 'covid', 'kebetulan', 'saya', 'pakai', 'sinovac', 'marilah', 'bantu', 'luruskan', 'dengan', 'lawan', 'palsu', 'vaksin']","['divaksin', 'tanggal', 'september', 'beserta', 'anak', 'umur', 'tahun', 'tahun', 'alhamdulillah', 'hari', 'diberikan', 'kesehatan', 'efek', 'samping', 'vaksin', 'covid', 'kebetulan', 'pakai', 'sinovac', 'marilah', 'bantu', 'luruskan', 'lawan', 'palsu', 'vaksin']","['vaksin', 'tanggal', 'september', 'serta', 'anak', 'umur', 'tahun', 'tahun', 'alhamdulillah', 'hari', 'beri', 'sehat', 'efek', 'samping', 'vaksin', 'covid', 'betul', 'pakai', 'sinovac', 'mari', 'bantu', 'lurus', 'lawan', 'palsu', 'vaksin']","['divaksin', 'tanggal', 'september', 'beserta', 'anak', 'umur', 'tahun', 'tahun', 'alhamdulillah', 'hari', 'diberikan', 'kesehatan', 'efek', 'samping', 'vaksin', 'covid', 'kebetulan', 'pakai', 'sinovac', 'marilah', 'bantu', 'luruskan', 'lawan', 'palsu', 'vaksin']",[],[],[],vaksin tanggal september serta anak umur tahun tahun alhamdulillah hari beri sehat efek samping vaksin covid betul pakai sinovac mari bantu lurus lawan palsu vaksin
Positive,"Bukan tanpa alasan, BPOM mengizinkan suntik vaksin Sinovac ke anak anak. Dari segi keamanan, Alhamdulillah tidak ada efek samping yang ditimbulkan setelah disuntik. Dari sisi kesehatan, anak- anak jadi lebih siap menghadapi virus Corona yg menyebar.",Bukan tanpa alasan BPOM mengizinkan suntik vaksin Sinovac ke anak anak Dari segi keamanan Alhamdulillah tidak ada efek samping yang ditimbulkan setelah disuntik Dari sisi kesehatan anak anak jadi lebih siap menghadapi virus Corona yg menyebar,bukan tanpa alasan bpom mengizinkan suntik vaksin sinovac ke anak anak dari segi keamanan alhamdulillah tidak ada efek samping yang ditimbulkan setelah disuntik dari sisi kesehatan anak anak jadi lebih siap menghadapi virus corona yg menyebar,"['bukan', 'tanpa', 'alasan', 'bpom', 'mengizinkan', 'suntik', 'vaksin', 'sinovac', 'ke', 'anak', 'anak', 'dari', 'segi', 'keamanan', 'alhamdulillah', 'tidak', 'ada', 'efek', 'samping', 'yang', 'ditimbulkan', 'setelah', 'disuntik', 'dari', 'sisi', 'kesehatan', 'anak', 'anak', 'jadi', 'lebih', 'siap', 'menghadapi', 'virus', 'corona', 'yg', 'menyebar']","['bukan', 'tanpa', 'alasan', 'bpom', 'mengizinkan', 'suntik', 'vaksin', 'sinovac', 'ke', 'anak', 'anak', 'dari', 'segi', 'keamanan', 'alhamdulillah', 'tidak', 'ada', 'efek', 'samping', 'yang', 'ditimbulkan', 'setelah', 'disuntik', 'dari', 'sisi', 'kesehatan', 'anak', 'anak', 'jadi', 'lebih', 'siap', 'menghadapi', 'virus', 'corona', 'yang', 'menyebar']","['bukan', 'alasan', 'bpom', 'mengizinkan', 'suntik', 'vaksin', 'sinovac', 'anak', 'anak', 'segi', 'keamanan', 'alhamdulillah', 'efek', 'samping', 'ditimbulkan', 'disuntik', 'sisi', 'kesehatan', 'anak', 'anak', 'jadi', 'lebih', 'siap', 'menghadapi', 'virus', 'corona', 'menyebar']","['bukan', 'alas', 'bpom', 'izin', 'suntik', 'vaksin', 'sinovac', 'anak', 'anak', 'segi', 'aman', 'alhamdulillah', 'efek', 'samping', 'timbul', 'suntik', 'sisi', 'sehat', 'anak', 'anak', 'jadi', 'lebih', 'siap', 'hadap', 'virus', 'corona', 'sebar']","['bukan', 'alasan', 'bpom', 'mengizinkan', 'suntik', 'vaksin', 'sinovac', 'anak', 'anak', 'segi', 'keamanan', 'alhamdulillah', 'efek', 'samping', 'ditimbulkan', 'disuntik', 'sisi', 'kesehatan', 'anak', 'anak', 'jadi', 'lebih', 'siap', 'menghadapi', 'virus', 'corona', 'menyebar']",[],[],[],bukan alas bpom izin suntik vaksin sinovac anak anak segi aman alhamdulillah efek samping timbul suntik sisi sehat anak anak jadi lebih siap hadap virus corona sebar
Positive,"Kalo aku kemarin kan sinovac malah vaksin dua tidak ada efek sama sekali, menurutku lebih kerasa yang vaksin satu efeknya. Semangat tidak perlu takut ya! <",Kalo aku kemarin kan sinovac malah vaksin dua tidak ada efek sama sekali menurutku lebih kerasa yang vaksin satu efeknya Semangat tidak perlu takut ya ,kalo aku kemarin kan sinovac malah vaksin dua tidak ada efek sama sekali menurutku lebih kerasa yang vaksin satu efeknya semangat tidak perlu takut ya ,"['kalo', 'aku', 'kemarin', 'kan', 'sinovac', 'malah', 'vaksin', 'dua', 'tidak', 'ada', 'efek', 'sama', 'sekali', 'menurutku', 'lebih', 'kerasa', 'yang', 'vaksin', 'satu', 'efeknya', 'semangat', 'tidak', 'perlu', 'takut', 'ya']","['kalau', 'aku', 'kemarin', 'kan', 'sinovac', 'bahkan', 'vaksin', 'dua', 'tidak', 'ada', 'efek', 'sama', 'sekali', 'pendapatku', 'lebih', 'terasa', 'yang', 'vaksin', 'satu', 'efeknya', 'semangat', 'tidak', 'perlu', 'takut', 'ya']","['kalau', 'kemarin', 'kan', 'sinovac', 'bahkan', 'vaksin', 'efek', 'sama', 'sekali', 'pendapatku', 'lebih', 'terasa', 'vaksin', 'satu', 'efeknya', 'semangat', 'perlu', 'takut']","['kalau', 'kemarin', 'kan', 'sinovac', 'bahkan', 'vaksin', 'efek', 'sama', 'sekali', 'dapat', 'lebih', 'asa', 'vaksin', 'satu', 'efek', 'semangat', 'perlu', 'takut']","['kalau', 'kemarin', 'kan', 'sinovac', 'bahkan', 'vaksin', 'efek', 'sama', 'sekali', 'pendapatku', 'lebih', 'terasa', 'vaksin', 'satu', 'efeknya', 'semangat', 'perlu', 'takut']",[],[],[],kalau kemarin kan sinovac bahkan vaksin efek sama sekali dapat lebih asa vaksin satu efek semangat perlu takut
Positive,Kalo yang demam mungkin vaksin pake Astrazeneca atau apalah itu. Kalo Sinovac sih engga ada efek samping apa apa.,Kalo yang demam mungkin vaksin pake Astrazeneca atau apalah itu Kalo Sinovac sih engga ada efek samping apa apa,kalo yang demam mungkin vaksin pake astrazeneca atau apalah itu kalo sinovac sih engga ada efek samping apa apa,"['kalo', 'yang', 'demam', 'mungkin', 'vaksin', 'pake', 'astrazeneca', 'atau', 'apalah', 'itu', 'kalo', 'sinovac', 'sih', 'engga', 'ada', 'efek', 'samping', 'apa', 'apa']","['kalau', 'yang', 'demam', 'mungkin', 'vaksin', 'pakai', 'astrazeneca', 'atau', 'apalah', 'itu', 'kalau', 'sinovac', 'sih', 'tidak', 'ada', 'efek', 'samping', 'apa', 'apa']","['kalau', 'demam', 'mungkin', 'vaksin', 'pakai', 'astrazeneca', 'apalah', 'kalau', 'sinovac', 'efek', 'samping', 'apa', 'apa']","['kalau', 'demam', 'mungkin', 'vaksin', 'pakai', 'astrazeneca', 'apa', 'kalau', 'sinovac', 'efek', 'samping', 'apa', 'apa']","['kalau', 'demam', 'mungkin', 'vaksin', 'pakai', 'astrazeneca', 'apalah', 'kalau', 'sinovac', 'efek', 'samping', 'apa', 'apa']",[],[],[],kalau demam mungkin vaksin pakai astrazeneca apa kalau sinovac efek samping apa apa
Positive,Aku di vaksin Sinovac.. TDK merasakan efek apa paska vaksin (Seperti demam ato pusing). justru biasanya kena flu setelah divaksin kebal TDK pernah flu,Aku di vaksin Sinovac TDK merasakan efek apa paska vaksin Seperti demam ato pusing justru biasanya kena flu setelah divaksin kebal TDK pernah flu,aku di vaksin sinovac tdk merasakan efek apa paska vaksin seperti demam ato pusing justru biasanya kena flu setelah divaksin kebal tdk pernah flu,"['aku', 'di', 'vaksin', 'sinovac', 'tdk', 'merasakan', 'efek', 'apa', 'paska', 'vaksin', 'seperti', 'demam', 'ato', 'pusing', 'justru', 'biasanya', 'kena', 'flu', 'setelah', 'divaksin', 'kebal', 'tdk', 'pernah', 'flu']","['aku', 'di', 'vaksin', 'sinovac', 'tidak', 'merasakan', 'efek', 'apa', 'sesudah', 'vaksin', 'seperti', 'demam', 'atau', 'pusing', 'justru', 'biasanya', 'terkena', 'flu', 'setelah', 'divaksin', 'kebal', 'tidak', 'pernah', 'flu']","['vaksin', 'sinovac', 'merasakan', 'efek', 'apa', 'vaksin', 'demam', 'pusing', 'justru', 'biasanya', 'terkena', 'flu', 'divaksin', 'kebal', 'pernah', 'flu']","['vaksin', 'sinovac', 'rasa', 'efek', 'apa', 'vaksin', 'demam', 'pusing', 'justru', 'biasa', 'kena', 'flu', 'vaksin', 'kebal', 'pernah', 'flu']","['vaksin', 'sinovac', 'merasakan', 'efek', 'apa', 'vaksin', 'demam', 'pusing', 'justru', 'biasanya', 'terkena', 'flu', 'divaksin', 'kebal', 'pernah', 'flu']",[],[],[],vaksin sinovac rasa efek apa vaksin demam pusing justru biasa kena flu vaksin kebal pernah flu
Positive,"vaksin nya apa dulu deh, sinovac atau astra? kalau astra sih katanya emang lebih sakit, kalau aku pribadi pas vaksin, vaksin nya itu sinovac tapi di aku gak ada efek apa apa juga cuma ngilu doang di awal",vaksin nya apa dulu deh sinovac atau astra kalau astra sih katanya emang lebih sakit kalau aku pribadi pas vaksin vaksin nya itu sinovac tapi di aku gak ada efek apa apa juga cuma ngilu doang di awal,vaksin nya apa dulu deh sinovac atau astra kalau astra sih katanya emang lebih sakit kalau aku pribadi pas vaksin vaksin nya itu sinovac tapi di aku gak ada efek apa apa juga cuma ngilu doang di awal,"['vaksin', 'nya', 'apa', 'dulu', 'deh', 'sinovac', 'atau', 'astra', 'kalau', 'astra', 'sih', 'katanya', 'emang', 'lebih', 'sakit', 'kalau', 'aku', 'pribadi', 'pas', 'vaksin', 'vaksin', 'nya', 'itu', 'sinovac', 'tapi', 'di', 'aku', 'gak', 'ada', 'efek', 'apa', 'apa', 'juga', 'cuma', 'ngilu', 'doang', 'di', 'awal']","['vaksin', 'nya', 'apa', 'dahulu', 'deh', 'sinovac', 'atau', 'astrazeneca', 'kalau', 'astrazeneca', 'sih', 'katanya', 'memang', 'lebih', 'sakit', 'kalau', 'aku', 'pribadi', 'saat', 'vaksin', 'vaksin', 'nya', 'itu', 'sinovac', 'tapi', 'di', 'aku', 'tidak', 'ada', 'efek', 'apa', 'apa', 'juga', 'hanya', 'nyeri', 'saja', 'di', 'awal']","['vaksin', 'apa', 'sinovac', 'astrazeneca', 'kalau', 'astrazeneca', 'katanya', 'memang', 'lebih', 'sakit', 'kalau', 'pribadi', 'vaksin', 'vaksin', 'sinovac', 'efek', 'apa', 'apa', 'nyeri', 'awal']","['vaksin', 'apa', 'sinovac', 'astrazeneca', 'kalau', 'astrazeneca', 'kata', 'memang', 'lebih', 'sakit', 'kalau', 'pribadi', 'vaksin', 'vaksin', 'sinovac', 'efek', 'apa', 'apa', 'nyeri', 'awal']","['vaksin', 'apa', 'sinovac', 'astrazeneca', 'kalau', 'astrazeneca', 'katanya', 'memang', 'lebih', 'sakit', 'kalau', 'pribadi', 'vaksin', 'vaksin', 'sinovac', 'efek', 'apa', 'apa', 'nyeri', 'awal']",[],[],[],vaksin apa sinovac astrazeneca kalau astrazeneca kata memang lebih sakit kalau pribadi vaksin vaksin sinovac efek apa apa nyeri awal
Positive,"vaksin sinovac ke seperti sakit punggung?? Kok gak mbois banget, pikirku efeke kuat",vaksin sinovac ke seperti sakit punggung Kok gak mbois banget pikirku efeke kuat,vaksin sinovac ke seperti sakit punggung kok gak mbois banget pikirku efeke kuat,"['vaksin', 'sinovac', 'ke', 'seperti', 'sakit', 'punggung', 'kok', 'gak', 'mbois', 'banget', 'pikirku', 'efeke', 'kuat']","['vaksin', 'sinovac', 'ke', 'seperti', 'sakit', 'punggung', 'kok', 'tidak', 'keren', 'sekali', 'pikirku', 'efeknya', 'kuat']","['vaksin', 'sinovac', 'sakit', 'punggung', 'keren', 'sekali', 'pikirku', 'efeknya', 'kuat']","['vaksin', 'sinovac', 'sakit', 'punggung', 'keren', 'sekali', 'pikir', 'efek', 'kuat']","['vaksin', 'sinovac', 'sakit', 'punggung', 'keren', 'sekali', 'pikirku', 'efeknya', 'kuat']",[],[],[],vaksin sinovac sakit punggung keren sekali pikir efek kuat
Positive,"Rekan kerjaku setelah vaksin merasa mual dan demam. Kemudian dia tidak berangkat kerja. Baru kemarin aku dapat suntikan pertama Sinovac. Ku pikir bakalan mengalami efek yang sama sehingga tidak perlu berangkat kerja. Tidak terjadi apapun. Alhasil, setelah vaksin tetep kerja.",Rekan kerjaku setelah vaksin merasa mual dan demam Kemudian dia tidak berangkat kerja Baru kemarin aku dapat suntikan pertama Sinovac Ku pikir bakalan mengalami efek yang sama sehingga tidak perlu berangkat kerja Tidak terjadi apapun Alhasil setelah vaksin tetep kerja,rekan kerjaku setelah vaksin merasa mual dan demam kemudian dia tidak berangkat kerja baru kemarin aku dapat suntikan pertama sinovac ku pikir bakalan mengalami efek yang sama sehingga tidak perlu berangkat kerja tidak terjadi apapun alhasil setelah vaksin tetep kerja,"['rekan', 'kerjaku', 'setelah', 'vaksin', 'merasa', 'mual', 'dan', 'demam', 'kemudian', 'dia', 'tidak', 'berangkat', 'kerja', 'baru', 'kemarin', 'aku', 'dapat', 'suntikan', 'pertama', 'sinovac', 'ku', 'pikir', 'bakalan', 'mengalami', 'efek', 'yang', 'sama', 'sehingga', 'tidak', 'perlu', 'berangkat', 'kerja', 'tidak', 'terjadi', 'apapun', 'alhasil', 'setelah', 'vaksin', 'tetep', 'kerja']","['rekan', 'kerjaku', 'setelah', 'vaksin', 'merasa', 'mual', 'dan', 'demam', 'kemudian', 'dia', 'tidak', 'berangkat', 'kerja', 'baru', 'kemarin', 'aku', 'dapat', 'suntikkan', 'pertama', 'sinovac', 'ku', 'pikir', 'bakalan', 'mengalami', 'efek', 'yang', 'sama', 'sehingga', 'tidak', 'perlu', 'berangkat', 'kerja', 'tidak', 'terjadi', 'apapun', 'alhasil', 'setelah', 'vaksin', 'tetap', 'kerja']","['rekan', 'kerjaku', 'vaksin', 'merasa', 'mual', 'demam', 'kemudian', 'berangkat', 'kerja', 'baru', 'kemarin', 'suntikkan', 'pertama', 'sinovac', 'pikir', 'bakalan', 'mengalami', 'efek', 'sama', 'perlu', 'berangkat', 'kerja', 'terjadi', 'apapun', 'alhasil', 'vaksin', 'tetap', 'kerja']","['rekan', 'kerja', 'vaksin', 'rasa', 'mual', 'demam', 'kemudian', 'berangkat', 'kerja', 'baru', 'kemarin', 'suntik', 'pertama', 'sinovac', 'pikir', 'bakal', 'alami', 'efek', 'sama', 'perlu', 'berangkat', 'kerja', 'jadi', 'apa', 'alhasil', 'vaksin', 'tetap', 'kerja']","['rekan', 'kerjaku', 'vaksin', 'merasa', 'mual', 'demam', 'kemudian', 'berangkat', 'kerja', 'baru', 'kemarin', 'suntikkan', 'pertama', 'sinovac', 'pikir', 'bakalan', 'mengalami', 'efek', 'sama', 'perlu', 'berangkat', 'kerja', 'terjadi', 'apapun', 'alhasil', 'vaksin', 'tetap', 'kerja']",[],[],[],rekan kerja vaksin rasa mual demam kemudian berangkat kerja baru kemarin suntik pertama sinovac pikir bakal alami efek sama perlu berangkat kerja jadi apa alhasil vaksin tetap kerja
Positive,"Ibuku jg ada gula darah nder tapi ga terlalu tinggi makanya boleh vaksin, abis dosis langsung sakit minggu, mendekati jadwal dosis sakit lg sampe ga ikut dosis . Trus dosis ikut yg dari desa tapi alhamdulillah tidak ada efek apa apa, btw vaksin sinovac. Konsul aja dulu nder.",Ibuku jg ada gula darah nder tapi ga terlalu tinggi makanya boleh vaksin abis dosis langsung sakit minggu mendekati jadwal dosis sakit lg sampe ga ikut dosis  Trus dosis ikut yg dari desa tapi alhamdulillah tidak ada efek apa apa btw vaksin sinovac Konsul aja dulu nder,ibuku jg ada gula darah nder tapi ga terlalu tinggi makanya boleh vaksin abis dosis langsung sakit minggu mendekati jadwal dosis sakit lg sampe ga ikut dosis  trus dosis ikut yg dari desa tapi alhamdulillah tidak ada efek apa apa btw vaksin sinovac konsul aja dulu nder,"['ibuku', 'jg', 'ada', 'gula', 'darah', 'nder', 'tapi', 'ga', 'terlalu', 'tinggi', 'makanya', 'boleh', 'vaksin', 'abis', 'dosis', 'langsung', 'sakit', 'minggu', 'mendekati', 'jadwal', 'dosis', 'sakit', 'lg', 'sampe', 'ga', 'ikut', 'dosis', 'trus', 'dosis', 'ikut', 'yg', 'dari', 'desa', 'tapi', 'alhamdulillah', 'tidak', 'ada', 'efek', 'apa', 'apa', 'btw', 'vaksin', 'sinovac', 'konsul', 'aja', 'dulu', 'nder']","['ibuku', 'juga', 'ada', 'gula', 'darah', 'nder', 'tapi', 'tidak', 'terlalu', 'tinggi', 'makanya', 'boleh', 'vaksin', 'setelah', 'dosis', 'langsung', 'sakit', 'minggu', 'mendekati', 'jadwal', 'dosis', 'sakit', 'lagi', 'sampai', 'tidak', 'ikut', 'dosis', 'terus', 'dosis', 'ikut', 'yang', 'dari', 'desa', 'tapi', 'alhamdulillah', 'tidak', 'ada', 'efek', 'apa', 'apa', 'omong', 'vaksin', 'sinovac', 'konsultasi', 'saja', 'dahulu', 'nder']","['ibuku', 'gula', 'darah', 'terlalu', 'tinggi', 'makanya', 'vaksin', 'dosis', 'langsung', 'sakit', 'minggu', 'mendekati', 'jadwal', 'dosis', 'sakit', 'ikut', 'dosis', 'terus', 'dosis', 'ikut', 'desa', 'alhamdulillah', 'efek', 'apa', 'apa', 'omong', 'vaksin', 'sinovac', 'konsultasi']","['ibu', 'gula', 'darah', 'terlalu', 'tinggi', 'makanya', 'vaksin', 'dosis', 'langsung', 'sakit', 'minggu', 'dekat', 'jadwal', 'dosis', 'sakit', 'ikut', 'dosis', 'terus', 'dosis', 'ikut', 'desa', 'alhamdulillah', 'efek', 'apa', 'apa', 'omong', 'vaksin', 'sinovac', 'konsultasi']","['ibuku', 'gula', 'darah', 'terlalu', 'tinggi', 'makanya', 'vaksin', 'dosis', 'langsung', 'sakit', 'minggu', 'mendekati', 'jadwal', 'dosis', 'sakit', 'ikut', 'dosis', 'terus', 'dosis', 'ikut', 'desa', 'alhamdulillah', 'efek', 'apa', 'apa', 'omong', 'vaksin', 'sinovac', 'konsultasi']",[],[],[],ibu gula darah terlalu tinggi makanya vaksin dosis langsung sakit minggu dekat jadwal dosis sakit ikut dosis terus dosis ikut desa alhamdulillah efek apa apa omong vaksin sinovac konsultasi
Positive,"Kalo cuman utk admin, sinovac aja, paling gak banyak keluhannya krna cuman virus dilemahkan sama kayak vaksin standar utk anak.... tapi emang efikasi nya rendah. Kalo mau cari efek efikasi maksimum baru moderna ato pfizer.",Kalo cuman utk admin sinovac aja paling gak banyak keluhannya krna cuman virus dilemahkan sama kayak vaksin standar utk anak tapi emang efikasi nya rendah Kalo mau cari efek efikasi maksimum baru moderna ato pfizer,kalo cuman utk admin sinovac aja paling gak banyak keluhannya krna cuman virus dilemahkan sama kayak vaksin standar utk anak tapi emang efikasi nya rendah kalo mau cari efek efikasi maksimum baru moderna ato pfizer,"['kalo', 'cuman', 'utk', 'admin', 'sinovac', 'aja', 'paling', 'gak', 'banyak', 'keluhannya', 'krna', 'cuman', 'virus', 'dilemahkan', 'sama', 'kayak', 'vaksin', 'standar', 'utk', 'anak', 'tapi', 'emang', 'efikasi', 'nya', 'rendah', 'kalo', 'mau', 'cari', 'efek', 'efikasi', 'maksimum', 'baru', 'moderna', 'ato', 'pfizer']","['kalau', 'hanya', 'untuk', 'admin', 'sinovac', 'saja', 'paling', 'tidak', 'banyak', 'keluhannya', 'karena', 'hanya', 'virus', 'dilemahkan', 'sama', 'seperti', 'vaksin', 'standar', 'untuk', 'anak', 'tapi', 'memang', 'efikasi', 'nya', 'rendah', 'kalau', 'mau', 'cari', 'efek', 'efikasi', 'maksimal', 'baru', 'moderna', 'atau', 'pfizer']","['kalau', 'admin', 'sinovac', 'paling', 'banyak', 'keluhannya', 'virus', 'dilemahkan', 'sama', 'vaksin', 'standar', 'anak', 'memang', 'efikasi', 'rendah', 'kalau', 'mau', 'cari', 'efek', 'efikasi', 'maksimal', 'baru', 'moderna', 'pfizer']","['kalau', 'admin', 'sinovac', 'paling', 'banyak', 'keluh', 'virus', 'lemah', 'sama', 'vaksin', 'standar', 'anak', 'memang', 'efikasi', 'rendah', 'kalau', 'mau', 'cari', 'efek', 'efikasi', 'maksimal', 'baru', 'moderna', 'pfizer']","['kalau', 'admin', 'sinovac', 'paling', 'banyak', 'keluhannya', 'virus', 'dilemahkan', 'sama', 'vaksin', 'standar', 'anak', 'memang', 'efikasi', 'rendah', 'kalau', 'mau', 'cari', 'efek', 'efikasi', 'maksimal', 'baru', 'moderna', 'pfizer']",[],[],[],kalau admin sinovac paling banyak keluh virus lemah sama vaksin standar anak memang efikasi rendah kalau mau cari efek efikasi maksimal baru moderna pfizer
