Label,Text,clean_msg,msg_lower,token,spell,no_stopwords,msg_stemmed,msg_lemmatized,msg_n_gram_2,msg_n_gram_3,msg_n_gram_4,msg_string
Positive,"Aku sudah vaksin, di suntik vaksin Sinovac efek, lapar, ngantuk, sedikit demam. AstraZeneca efek, sakit panas demam harus selalu sedia obat parasetamol byk istirahat, tidak perlu takut harus santai dan santai pikirannya",Aku sudah vaksin di suntik vaksin Sinovac efek lapar ngantuk sedikit demam AstraZeneca efek sakit panas demam harus selalu sedia obat parasetamol byk istirahat tidak perlu takut harus santai dan santai pikirannya,aku sudah vaksin di suntik vaksin sinovac efek lapar ngantuk sedikit demam astrazeneca efek sakit panas demam harus selalu sedia obat parasetamol byk istirahat tidak perlu takut harus santai dan santai pikirannya,"['aku', 'sudah', 'vaksin', 'di', 'suntik', 'vaksin', 'sinovac', 'efek', 'lapar', 'ngantuk', 'sedikit', 'demam', 'astrazeneca', 'efek', 'sakit', 'panas', 'demam', 'harus', 'selalu', 'sedia', 'obat', 'parasetamol', 'byk', 'istirahat', 'tidak', 'perlu', 'takut', 'harus', 'santai', 'dan', 'santai', 'pikirannya']","['aku', 'sudah', 'vaksin', 'di', 'suntik', 'vaksin', 'sinovac', 'efek', 'lapar', 'mengantuk', 'sedikit', 'demam', 'astrazeneca', 'efek', 'sakit', 'panas', 'demam', 'harus', 'selalu', 'sedia', 'obat', 'paracetamol', 'banyak', 'istirahat', 'tidak', 'perlu', 'takut', 'harus', 'santai', 'dan', 'santai', 'pikirannya']","['vaksin', 'suntik', 'vaksin', 'sinovac', 'efek', 'lapar', 'mengantuk', 'sedikit', 'demam', 'astrazeneca', 'efek', 'sakit', 'panas', 'demam', 'selalu', 'sedia', 'obat', 'paracetamol', 'banyak', 'istirahat', 'perlu', 'takut', 'santai', 'santai', 'pikirannya']","['vaksin', 'suntik', 'vaksin', 'sinovac', 'efek', 'lapar', 'antuk', 'sedikit', 'demam', 'astrazeneca', 'efek', 'sakit', 'panas', 'demam', 'selalu', 'sedia', 'obat', 'paracetamol', 'banyak', 'istirahat', 'perlu', 'takut', 'santai', 'santai', 'pikir']","['vaksin', 'suntik', 'vaksin', 'sinovac', 'efek', 'lapar', 'mengantuk', 'sedikit', 'demam', 'astrazeneca', 'efek', 'sakit', 'panas', 'demam', 'selalu', 'sedia', 'obat', 'paracetamol', 'banyak', 'istirahat', 'perlu', 'takut', 'santai', 'santai', 'pikirannya']",[],[],[],vaksin suntik vaksin sinovac efek lapar antuk sedikit demam astrazeneca efek sakit panas demam selalu sedia obat paracetamol banyak istirahat perlu takut santai santai pikir
Positive,"Aq kmrn divaksin Astra ,aq tanya kenapa karena teman ku yg datang bareng aq divaksin sinovac dengan alasan umur ku yang hampir thn jadi ketahanan tubuhnya lebih bagus, kebetulan habis vaksin, alhamdulillah tidak mengalami efek apapun",Aq kmrn divaksin Astra aq tanya kenapa karena teman ku yg datang bareng aq divaksin sinovac dengan alasan umur ku yang hampir thn jadi ketahanan tubuhnya lebih bagus kebetulan habis vaksin alhamdulillah tidak mengalami efek apapun,aq kmrn divaksin astra aq tanya kenapa karena teman ku yg datang bareng aq divaksin sinovac dengan alasan umur ku yang hampir thn jadi ketahanan tubuhnya lebih bagus kebetulan habis vaksin alhamdulillah tidak mengalami efek apapun,"['aq', 'kmrn', 'divaksin', 'astra', 'aq', 'tanya', 'kenapa', 'karena', 'teman', 'ku', 'yg', 'datang', 'bareng', 'aq', 'divaksin', 'sinovac', 'dengan', 'alasan', 'umur', 'ku', 'yang', 'hampir', 'thn', 'jadi', 'ketahanan', 'tubuhnya', 'lebih', 'bagus', 'kebetulan', 'habis', 'vaksin', 'alhamdulillah', 'tidak', 'mengalami', 'efek', 'apapun']","['aku', 'kemarin', 'divaksin', 'astrazeneca', 'aku', 'tanya', 'kenapa', 'karena', 'teman', 'ku', 'yang', 'datang', 'bareng', 'aku', 'divaksin', 'sinovac', 'dengan', 'alasan', 'umur', 'ku', 'yang', 'hampir', 'tahun', 'jadi', 'ketahanan', 'tubuhnya', 'lebih', 'bagus', 'kebetulan', 'habis', 'vaksin', 'alhamdulillah', 'tidak', 'mengalami', 'efek', 'apapun']","['kemarin', 'divaksin', 'astrazeneca', 'tanya', 'teman', 'datang', 'bareng', 'divaksin', 'sinovac', 'alasan', 'umur', 'hampir', 'tahun', 'jadi', 'ketahanan', 'tubuhnya', 'lebih', 'bagus', 'kebetulan', 'habis', 'vaksin', 'alhamdulillah', 'mengalami', 'efek', 'apapun']","['kemarin', 'vaksin', 'astrazeneca', 'tanya', 'teman', 'datang', 'bareng', 'vaksin', 'sinovac', 'alas', 'umur', 'hampir', 'tahun', 'jadi', 'tahan', 'tubuh', 'lebih', 'bagus', 'betul', 'habis', 'vaksin', 'alhamdulillah', 'alami', 'efek', 'apa']","['kemarin', 'divaksin', 'astrazeneca', 'tanya', 'teman', 'datang', 'bareng', 'divaksin', 'sinovac', 'alasan', 'umur', 'hampir', 'tahun', 'jadi', 'ketahanan', 'tubuhnya', 'lebih', 'bagus', 'kebetulan', 'habis', 'vaksin', 'alhamdulillah', 'mengalami', 'efek', 'apapun']",[],[],[],kemarin vaksin astrazeneca tanya teman datang bareng vaksin sinovac alas umur hampir tahun jadi tahan tubuh lebih bagus betul habis vaksin alhamdulillah alami efek apa
Positive,Menyesal sok sok an pake Astra tidak mau sinovac padahal lebih gampang taunya efek vaksin nya kek simulasi mau meninggoy tapi untung yg ke ga ada efek :(,Menyesal sok sok an pake Astra tidak mau sinovac padahal lebih gampang taunya efek vaksin nya kek simulasi mau meninggoy tapi untung yg ke ga ada efek ,menyesal sok sok an pake astra tidak mau sinovac padahal lebih gampang taunya efek vaksin nya kek simulasi mau meninggoy tapi untung yg ke ga ada efek ,"['menyesal', 'sok', 'sok', 'an', 'pake', 'astra', 'tidak', 'mau', 'sinovac', 'padahal', 'lebih', 'gampang', 'taunya', 'efek', 'vaksin', 'nya', 'kek', 'simulasi', 'mau', 'meninggoy', 'tapi', 'untung', 'yg', 'ke', 'ga', 'ada', 'efek']","['menyesal', 'sok', 'sok', 'an', 'pakai', 'astrazeneca', 'tidak', 'mau', 'sinovac', 'padahal', 'lebih', 'mudah', 'taunya', 'efek', 'vaksin', 'nya', 'seperti', 'simulasi', 'mau', 'meninggal', 'tapi', 'untung', 'yang', 'ke', 'tidak', 'ada', 'efek']","['menyesal', 'pakai', 'astrazeneca', 'mau', 'sinovac', 'padahal', 'lebih', 'mudah', 'taunya', 'efek', 'vaksin', 'simulasi', 'mau', 'meninggal', 'untung', 'efek']","['sesal', 'pakai', 'astrazeneca', 'mau', 'sinovac', 'padahal', 'lebih', 'mudah', 'tau', 'efek', 'vaksin', 'simulasi', 'mau', 'tinggal', 'untung', 'efek']","['menyesal', 'pakai', 'astrazeneca', 'mau', 'sinovac', 'padahal', 'lebih', 'mudah', 'taunya', 'efek', 'vaksin', 'simulasi', 'mau', 'meninggal', 'untung', 'efek']",[],[],[],sesal pakai astrazeneca mau sinovac padahal lebih mudah tau efek vaksin simulasi mau tinggal untung efek
Positive,"aku juga astra mba, dosis emang efeknya mantep meriang sampe harian tapi dosis ga ada efek sama sekali kok, pegel juga cuma dikit ga separah yg pertama, ayo mba vaksin yuk jangan takut",aku juga astra mba dosis emang efeknya mantep meriang sampe harian tapi dosis ga ada efek sama sekali kok pegel juga cuma dikit ga separah yg pertama ayo mba vaksin yuk jangan takut,aku juga astra mba dosis emang efeknya mantep meriang sampe harian tapi dosis ga ada efek sama sekali kok pegel juga cuma dikit ga separah yg pertama ayo mba vaksin yuk jangan takut,"['aku', 'juga', 'astra', 'mba', 'dosis', 'emang', 'efeknya', 'mantep', 'meriang', 'sampe', 'harian', 'tapi', 'dosis', 'ga', 'ada', 'efek', 'sama', 'sekali', 'kok', 'pegel', 'juga', 'cuma', 'dikit', 'ga', 'separah', 'yg', 'pertama', 'ayo', 'mba', 'vaksin', 'yuk', 'jangan', 'takut']","['aku', 'juga', 'astrazeneca', 'mba', 'dosis', 'memang', 'efeknya', 'mantap', 'meriang', 'sampai', 'harian', 'tapi', 'dosis', 'tidak', 'ada', 'efek', 'sama', 'sekali', 'kok', 'pegal', 'juga', 'hanya', 'sedikit', 'tidak', 'separah', 'yang', 'pertama', 'ayo', 'mba', 'vaksin', 'yuk', 'jangan', 'takut']","['astrazeneca', 'dosis', 'memang', 'efeknya', 'mantap', 'meriang', 'harian', 'dosis', 'efek', 'sama', 'sekali', 'pegal', 'sedikit', 'separah', 'pertama', 'ayo', 'vaksin', 'jangan', 'takut']","['astrazeneca', 'dosis', 'memang', 'efek', 'mantap', 'meriang', 'hari', 'dosis', 'efek', 'sama', 'sekali', 'pegal', 'sedikit', 'parah', 'pertama', 'ayo', 'vaksin', 'jangan', 'takut']","['astrazeneca', 'dosis', 'memang', 'efeknya', 'mantap', 'meriang', 'harian', 'dosis', 'efek', 'sama', 'sekali', 'pegal', 'sedikit', 'separah', 'pertama', 'ayo', 'vaksin', 'jangan', 'takut']",[],[],[],astrazeneca dosis memang efek mantap meriang hari dosis efek sama sekali pegal sedikit parah pertama ayo vaksin jangan takut
Positive,"ada yg ngerasain efek vaksin kedua astra ga sii?? heran kok ini abis vaksin kedua ga ada efek sama sekali sehat bugar aja, padahal yg pertama luar biasa sekalii",ada yg ngerasain efek vaksin kedua astra ga sii heran kok ini abis vaksin kedua ga ada efek sama sekali sehat bugar aja padahal yg pertama luar biasa sekalii,ada yg ngerasain efek vaksin kedua astra ga sii heran kok ini abis vaksin kedua ga ada efek sama sekali sehat bugar aja padahal yg pertama luar biasa sekalii,"['ada', 'yg', 'ngerasain', 'efek', 'vaksin', 'kedua', 'astra', 'ga', 'sii', 'heran', 'kok', 'ini', 'abis', 'vaksin', 'kedua', 'ga', 'ada', 'efek', 'sama', 'sekali', 'sehat', 'bugar', 'aja', 'padahal', 'yg', 'pertama', 'luar', 'biasa', 'sekalii']","['ada', 'yang', 'merasakan', 'efek', 'vaksin', 'kedua', 'astrazeneca', 'tidak', 'sii', 'heran', 'kok', 'ini', 'setelah', 'vaksin', 'kedua', 'tidak', 'ada', 'efek', 'sama', 'sekali', 'sehat', 'bugar', 'saja', 'padahal', 'yang', 'pertama', 'luar', 'biasa', 'sekalii']","['merasakan', 'efek', 'vaksin', 'kedua', 'astrazeneca', 'heran', 'vaksin', 'kedua', 'efek', 'sama', 'sekali', 'sehat', 'bugar', 'padahal', 'pertama', 'luar', 'biasa', 'sekalii']","['rasa', 'efek', 'vaksin', 'dua', 'astrazeneca', 'heran', 'vaksin', 'dua', 'efek', 'sama', 'sekali', 'sehat', 'bugar', 'padahal', 'pertama', 'luar', 'biasa', 'sekali']","['merasakan', 'efek', 'vaksin', 'kedua', 'astrazeneca', 'heran', 'vaksin', 'kedua', 'efek', 'sama', 'sekali', 'sehat', 'bugar', 'padahal', 'pertama', 'luar', 'biasa', 'sekalii']",[],[],[],rasa efek vaksin dua astrazeneca heran vaksin dua efek sama sekali sehat bugar padahal pertama luar biasa sekali
Positive,"efek vaksin Astra dosis dua gak kerasa apa apa, tangan juga gak kebas, gak kayak dosis vaksin pertama yang sampe bikin meriang seharian :",efek vaksin Astra dosis dua gak kerasa apa apa tangan juga gak kebas gak kayak dosis vaksin pertama yang sampe bikin meriang seharian ,efek vaksin astra dosis dua gak kerasa apa apa tangan juga gak kebas gak kayak dosis vaksin pertama yang sampe bikin meriang seharian ,"['efek', 'vaksin', 'astra', 'dosis', 'dua', 'gak', 'kerasa', 'apa', 'apa', 'tangan', 'juga', 'gak', 'kebas', 'gak', 'kayak', 'dosis', 'vaksin', 'pertama', 'yang', 'sampe', 'bikin', 'meriang', 'seharian']","['efek', 'vaksin', 'astrazeneca', 'dosis', 'dua', 'tidak', 'terasa', 'apa', 'apa', 'tangan', 'juga', 'tidak', 'kebas', 'tidak', 'seperti', 'dosis', 'vaksin', 'pertama', 'yang', 'sampai', 'buat', 'meriang', 'seharian']","['efek', 'vaksin', 'astrazeneca', 'dosis', 'terasa', 'apa', 'apa', 'tangan', 'kebas', 'dosis', 'vaksin', 'pertama', 'buat', 'meriang', 'seharian']","['efek', 'vaksin', 'astrazeneca', 'dosis', 'asa', 'apa', 'apa', 'tangan', 'kebas', 'dosis', 'vaksin', 'pertama', 'buat', 'meriang', 'hari']","['efek', 'vaksin', 'astrazeneca', 'dosis', 'terasa', 'apa', 'apa', 'tangan', 'kebas', 'dosis', 'vaksin', 'pertama', 'buat', 'meriang', 'seharian']",[],[],[],efek vaksin astrazeneca dosis asa apa apa tangan kebas dosis vaksin pertama buat meriang hari
Positive,"tiap orang daya tahan tubuhnya beda beda, aku astra juga si, vaksin & ga ada efek, jadi obatnya ga aku minum, jaga kondisi aja pas mau vaksin.",tiap orang daya tahan tubuhnya beda beda aku astra juga si vaksin  ga ada efek jadi obatnya ga aku minum jaga kondisi aja pas mau vaksin,tiap orang daya tahan tubuhnya beda beda aku astra juga si vaksin  ga ada efek jadi obatnya ga aku minum jaga kondisi aja pas mau vaksin,"['tiap', 'orang', 'daya', 'tahan', 'tubuhnya', 'beda', 'beda', 'aku', 'astra', 'juga', 'si', 'vaksin', 'ga', 'ada', 'efek', 'jadi', 'obatnya', 'ga', 'aku', 'minum', 'jaga', 'kondisi', 'aja', 'pas', 'mau', 'vaksin']","['tiap', 'orang', 'daya', 'tahan', 'tubuhnya', 'beda', 'beda', 'aku', 'astrazeneca', 'juga', 'si', 'vaksin', 'tidak', 'ada', 'efek', 'jadi', 'obatnya', 'tidak', 'aku', 'minum', 'jaga', 'kondisi', 'saja', 'saat', 'mau', 'vaksin']","['tiap', 'orang', 'daya', 'tahan', 'tubuhnya', 'beda', 'beda', 'astrazeneca', 'vaksin', 'efek', 'jadi', 'obatnya', 'minum', 'jaga', 'kondisi', 'mau', 'vaksin']","['tiap', 'orang', 'daya', 'tahan', 'tubuh', 'beda', 'beda', 'astrazeneca', 'vaksin', 'efek', 'jadi', 'obat', 'minum', 'jaga', 'kondisi', 'mau', 'vaksin']","['tiap', 'orang', 'daya', 'tahan', 'tubuhnya', 'beda', 'beda', 'astrazeneca', 'vaksin', 'efek', 'jadi', 'obatnya', 'minum', 'jaga', 'kondisi', 'mau', 'vaksin']",[],[],[],tiap orang daya tahan tubuh beda beda astrazeneca vaksin efek jadi obat minum jaga kondisi mau vaksin
Positive,Kek nya vaksin dosis bukan nya sakit ko malah laper si efek ny padahal astra tidak seperti yang pertama .,Kek nya vaksin dosis bukan nya sakit ko malah laper si efek ny padahal astra tidak seperti yang pertama ,kek nya vaksin dosis bukan nya sakit ko malah laper si efek ny padahal astra tidak seperti yang pertama ,"['kek', 'nya', 'vaksin', 'dosis', 'bukan', 'nya', 'sakit', 'ko', 'malah', 'laper', 'si', 'efek', 'ny', 'padahal', 'astra', 'tidak', 'seperti', 'yang', 'pertama']","['seperti', 'nya', 'vaksin', 'dosis', 'bukan', 'nya', 'sakit', 'kok', 'bahkan', 'lapar', 'si', 'efek', 'ny', 'padahal', 'astrazeneca', 'tidak', 'seperti', 'yang', 'pertama']","['vaksin', 'dosis', 'bukan', 'sakit', 'bahkan', 'lapar', 'efek', 'padahal', 'astrazeneca', 'pertama']","['vaksin', 'dosis', 'bukan', 'sakit', 'bahkan', 'lapar', 'efek', 'padahal', 'astrazeneca', 'pertama']","['vaksin', 'dosis', 'bukan', 'sakit', 'bahkan', 'lapar', 'efek', 'padahal', 'astrazeneca', 'pertama']",[],[],[],vaksin dosis bukan sakit bahkan lapar efek padahal astrazeneca pertama
Positive,"Aku dosis per ada efek ngilu, demam, cepet laper , justru yg ke gak ada efeknyavaksin Astra",Aku dosis per ada efek ngilu demam cepet laper  justru yg ke gak ada efeknyavaksin Astra,aku dosis per ada efek ngilu demam cepet laper  justru yg ke gak ada efeknyavaksin astra,"['aku', 'dosis', 'per', 'ada', 'efek', 'ngilu', 'demam', 'cepet', 'laper', 'justru', 'yg', 'ke', 'gak', 'ada', 'efeknyavaksin', 'astra']","['aku', 'dosis', 'per', 'ada', 'efek', 'nyeri', 'demam', 'cepat', 'lapar', 'justru', 'yang', 'ke', 'tidak', 'ada', 'efeknyavaksin', 'astrazeneca']","['dosis', 'per', 'efek', 'nyeri', 'demam', 'cepat', 'lapar', 'justru', 'efeknyavaksin', 'astrazeneca']","['dosis', 'per', 'efek', 'nyeri', 'demam', 'cepat', 'lapar', 'justru', 'efeknyavaksin', 'astrazeneca']","['dosis', 'per', 'efek', 'nyeri', 'demam', 'cepat', 'lapar', 'justru', 'efeknyavaksin', 'astrazeneca']",[],[],[],dosis per efek nyeri demam cepat lapar justru efeknyavaksin astrazeneca
Positive,Kata temen gw yg vaksin astra sih yg dosis ke ga ada efek apa apa,Kata temen gw yg vaksin astra sih yg dosis ke ga ada efek apa apa,kata temen gw yg vaksin astra sih yg dosis ke ga ada efek apa apa,"['kata', 'temen', 'gw', 'yg', 'vaksin', 'astra', 'sih', 'yg', 'dosis', 'ke', 'ga', 'ada', 'efek', 'apa', 'apa']","['kata', 'teman', 'aku', 'yang', 'vaksin', 'astrazeneca', 'sih', 'yang', 'dosis', 'ke', 'tidak', 'ada', 'efek', 'apa', 'apa']","['kata', 'teman', 'vaksin', 'astrazeneca', 'dosis', 'efek', 'apa', 'apa']","['kata', 'teman', 'vaksin', 'astrazeneca', 'dosis', 'efek', 'apa', 'apa']","['kata', 'teman', 'vaksin', 'astrazeneca', 'dosis', 'efek', 'apa', 'apa']",[],[],[],kata teman vaksin astrazeneca dosis efek apa apa
Positive,"kenapa ya aku abis vaksin ga ada efek kek org org sampe demam gitu. Cuma pegel doang tangannya. Dosis pertama dan kedua, kek gitu. Btw aku vaksin astra",kenapa ya aku abis vaksin ga ada efek kek org org sampe demam gitu Cuma pegel doang tangannya Dosis pertama dan kedua kek gitu Btw aku vaksin astra,kenapa ya aku abis vaksin ga ada efek kek org org sampe demam gitu cuma pegel doang tangannya dosis pertama dan kedua kek gitu btw aku vaksin astra,"['kenapa', 'ya', 'aku', 'abis', 'vaksin', 'ga', 'ada', 'efek', 'kek', 'org', 'org', 'sampe', 'demam', 'gitu', 'cuma', 'pegel', 'doang', 'tangannya', 'dosis', 'pertama', 'dan', 'kedua', 'kek', 'gitu', 'btw', 'aku', 'vaksin', 'astra']","['kenapa', 'ya', 'aku', 'setelah', 'vaksin', 'tidak', 'ada', 'efek', 'seperti', 'orang', 'orang', 'sampai', 'demam', 'begitu', 'hanya', 'pegal', 'saja', 'tangannya', 'dosis', 'pertama', 'dan', 'kedua', 'seperti', 'begitu', 'omong', 'aku', 'vaksin', 'astrazeneca']","['vaksin', 'efek', 'orang', 'orang', 'demam', 'pegal', 'tangannya', 'dosis', 'pertama', 'kedua', 'omong', 'vaksin', 'astrazeneca']","['vaksin', 'efek', 'orang', 'orang', 'demam', 'pegal', 'tangan', 'dosis', 'pertama', 'dua', 'omong', 'vaksin', 'astrazeneca']","['vaksin', 'efek', 'orang', 'orang', 'demam', 'pegal', 'tangannya', 'dosis', 'pertama', 'kedua', 'omong', 'vaksin', 'astrazeneca']",[],[],[],vaksin efek orang orang demam pegal tangan dosis pertama dua omong vaksin astrazeneca
Positive,"Masyarakat itu pilih (vaksin). Astra ini kan KIPI nya agak lumayan tinggi, sementara kita sudah terbiasa pakai sinovac yang efek sampingnya rendah, bahkan tidak ada sama sekali",Masyarakat itu pilih vaksin Astra ini kan KIPI nya agak lumayan tinggi sementara kita sudah terbiasa pakai sinovac yang efek sampingnya rendah bahkan tidak ada sama sekali,masyarakat itu pilih vaksin astra ini kan kipi nya agak lumayan tinggi sementara kita sudah terbiasa pakai sinovac yang efek sampingnya rendah bahkan tidak ada sama sekali,"['masyarakat', 'itu', 'pilih', 'vaksin', 'astra', 'ini', 'kan', 'kipi', 'nya', 'agak', 'lumayan', 'tinggi', 'sementara', 'kita', 'sudah', 'terbiasa', 'pakai', 'sinovac', 'yang', 'efek', 'sampingnya', 'rendah', 'bahkan', 'tidak', 'ada', 'sama', 'sekali']","['masyarakat', 'itu', 'pilih', 'vaksin', 'astrazeneca', 'ini', 'kan', 'efek', 'nya', 'sedikit', 'lumayan', 'tinggi', 'sementara', 'kita', 'sudah', 'terbiasa', 'pakai', 'sinovac', 'yang', 'efek', 'sampingnya', 'rendah', 'bahkan', 'tidak', 'ada', 'sama', 'sekali']","['masyarakat', 'pilih', 'vaksin', 'astrazeneca', 'kan', 'efek', 'sedikit', 'lumayan', 'tinggi', 'terbiasa', 'pakai', 'sinovac', 'efek', 'sampingnya', 'rendah', 'bahkan', 'sama', 'sekali']","['masyarakat', 'pilih', 'vaksin', 'astrazeneca', 'kan', 'efek', 'sedikit', 'lumayan', 'tinggi', 'biasa', 'pakai', 'sinovac', 'efek', 'samping', 'rendah', 'bahkan', 'sama', 'sekali']","['masyarakat', 'pilih', 'vaksin', 'astrazeneca', 'kan', 'efek', 'sedikit', 'lumayan', 'tinggi', 'terbiasa', 'pakai', 'sinovac', 'efek', 'sampingnya', 'rendah', 'bahkan', 'sama', 'sekali']",[],[],[],masyarakat pilih vaksin astrazeneca kan efek sedikit lumayan tinggi biasa pakai sinovac efek samping rendah bahkan sama sekali
Positive,"gw astra yg  ga ada efek apa nder. malem doang demam, besokannya tidak apa apa. pas siang abis vaksin ga ada reaksi apa",gw astra yg  ga ada efek apa nder malem doang demam besokannya tidak apa apa pas siang abis vaksin ga ada reaksi apa,gw astra yg  ga ada efek apa nder malem doang demam besokannya tidak apa apa pas siang abis vaksin ga ada reaksi apa,"['gw', 'astra', 'yg', 'ga', 'ada', 'efek', 'apa', 'nder', 'malem', 'doang', 'demam', 'besokannya', 'tidak', 'apa', 'apa', 'pas', 'siang', 'abis', 'vaksin', 'ga', 'ada', 'reaksi', 'apa']","['aku', 'astrazeneca', 'yang', 'tidak', 'ada', 'efek', 'apa', 'nder', 'malam', 'saja', 'demam', 'besokannya', 'tidak', 'apa', 'apa', 'saat', 'siang', 'setelah', 'vaksin', 'tidak', 'ada', 'reaksi', 'apa']","['astrazeneca', 'efek', 'apa', 'malam', 'demam', 'besokannya', 'apa', 'apa', 'siang', 'vaksin', 'reaksi', 'apa']","['astrazeneca', 'efek', 'apa', 'malam', 'demam', 'besok', 'apa', 'apa', 'siang', 'vaksin', 'reaksi', 'apa']","['astrazeneca', 'efek', 'apa', 'malam', 'demam', 'besokannya', 'apa', 'apa', 'siang', 'vaksin', 'reaksi', 'apa']",[],[],[],astrazeneca efek apa malam demam besok apa apa siang vaksin reaksi apa
Positive,"Diriku hebat juga, vaksin & Astra Zeneca gak ada efek menyeramkan, kecuali ngantuk dan pegel pegel enak. Padahal banyak yang bisa sampai demam.",Diriku hebat juga vaksin  Astra Zeneca gak ada efek menyeramkan kecuali ngantuk dan pegel pegel enak Padahal banyak yang bisa sampai demam,diriku hebat juga vaksin  astra zeneca gak ada efek menyeramkan kecuali ngantuk dan pegel pegel enak padahal banyak yang bisa sampai demam,"['diriku', 'hebat', 'juga', 'vaksin', 'astra', 'zeneca', 'gak', 'ada', 'efek', 'menyeramkan', 'kecuali', 'ngantuk', 'dan', 'pegel', 'pegel', 'enak', 'padahal', 'banyak', 'yang', 'bisa', 'sampai', 'demam']","['diriku', 'hebat', 'juga', 'vaksin', 'astrazeneca', 'astrazeneca', 'tidak', 'ada', 'efek', 'menyeramkan', 'kecuali', 'mengantuk', 'dan', 'pegal', 'pegal', 'enak', 'padahal', 'banyak', 'yang', 'bisa', 'sampai', 'demam']","['diriku', 'hebat', 'vaksin', 'astrazeneca', 'astrazeneca', 'efek', 'menyeramkan', 'mengantuk', 'pegal', 'pegal', 'enak', 'padahal', 'banyak', 'demam']","['diri', 'hebat', 'vaksin', 'astrazeneca', 'astrazeneca', 'efek', 'seram', 'antuk', 'pegal', 'pegal', 'enak', 'padahal', 'banyak', 'demam']","['diriku', 'hebat', 'vaksin', 'astrazeneca', 'astrazeneca', 'efek', 'menyeramkan', 'mengantuk', 'pegal', 'pegal', 'enak', 'padahal', 'banyak', 'demam']",[],[],[],diri hebat vaksin astrazeneca astrazeneca efek seram antuk pegal pegal enak padahal banyak demam
Positive,"Aku kemarin Jumat vaksin astra yg ke dua, ga ada efek apa? sih nder, cuma lengan bekas suntikannya pegel nyeri? tapi ga demam ky yg pertama",Aku kemarin Jumat vaksin astra yg ke dua ga ada efek apa sih nder cuma lengan bekas suntikannya pegel nyeri tapi ga demam ky yg pertama,aku kemarin jumat vaksin astra yg ke dua ga ada efek apa sih nder cuma lengan bekas suntikannya pegel nyeri tapi ga demam ky yg pertama,"['aku', 'kemarin', 'jumat', 'vaksin', 'astra', 'yg', 'ke', 'dua', 'ga', 'ada', 'efek', 'apa', 'sih', 'nder', 'cuma', 'lengan', 'bekas', 'suntikannya', 'pegel', 'nyeri', 'tapi', 'ga', 'demam', 'ky', 'yg', 'pertama']","['aku', 'kemarin', 'jumat', 'vaksin', 'astrazeneca', 'yang', 'ke', 'dua', 'tidak', 'ada', 'efek', 'apa', 'sih', 'nder', 'hanya', 'lengan', 'bekas', 'suntikkannya', 'pegal', 'nyeri', 'tapi', 'tidak', 'demam', 'seperti', 'yang', 'pertama']","['kemarin', 'jumat', 'vaksin', 'astrazeneca', 'efek', 'apa', 'lengan', 'bekas', 'suntikkannya', 'pegal', 'nyeri', 'demam', 'pertama']","['kemarin', 'jumat', 'vaksin', 'astrazeneca', 'efek', 'apa', 'lengan', 'bekas', 'suntik', 'pegal', 'nyeri', 'demam', 'pertama']","['kemarin', 'jumat', 'vaksin', 'astrazeneca', 'efek', 'apa', 'lengan', 'bekas', 'suntikkannya', 'pegal', 'nyeri', 'demam', 'pertama']",[],[],[],kemarin jumat vaksin astrazeneca efek apa lengan bekas suntik pegal nyeri demam pertama
Positive,efek vaksin astra emg terbaik,efek vaksin astra emg terbaik,efek vaksin astra emg terbaik,"['efek', 'vaksin', 'astra', 'emg', 'terbaik']","['efek', 'vaksin', 'astrazeneca', 'memang', 'terbaik']","['efek', 'vaksin', 'astrazeneca', 'memang', 'terbaik']","['efek', 'vaksin', 'astrazeneca', 'memang', 'baik']","['efek', 'vaksin', 'astrazeneca', 'memang', 'terbaik']",[],[],[],efek vaksin astrazeneca memang baik
Negative,"Vaksin Astra ncen taek  yo efeke... Kok bisa demam tinggi semaleman, sampe skrg badan juga masih remuk",Vaksin Astra ncen taek  yo efeke Kok bisa demam tinggi semaleman sampe skrg badan juga masih remuk,vaksin astra ncen taek  yo efeke kok bisa demam tinggi semaleman sampe skrg badan juga masih remuk,"['vaksin', 'astra', 'ncen', 'taek', 'yo', 'efeke', 'kok', 'bisa', 'demam', 'tinggi', 'semaleman', 'sampe', 'skrg', 'badan', 'juga', 'masih', 'remuk']","['vaksin', 'astrazeneca', 'memang', 'taek', 'iya', 'efeknya', 'kok', 'bisa', 'demam', 'tinggi', 'semalaman', 'sampai', 'sekarang', 'badan', 'juga', 'masih', 'hancur']","['vaksin', 'astrazeneca', 'memang', 'efeknya', 'demam', 'tinggi', 'semalaman', 'sekarang', 'badan', 'hancur']","['vaksin', 'astrazeneca', 'memang', 'efek', 'demam', 'tinggi', 'malam', 'sekarang', 'badan', 'hancur']","['vaksin', 'astrazeneca', 'memang', 'efeknya', 'demam', 'tinggi', 'semalaman', 'sekarang', 'badan', 'hancur']",[],[],[],vaksin astrazeneca memang efek demam tinggi malam sekarang badan hancur
